movieID,tagID
860,6709
861,1277
861,2164
864,93
866,41
866,104
866,214
866,353
866,354
866,375
866,399
866,473
866,554
866,583
866,630
866,656
866,662
866,927
866,1023
866,1093
866,1098
866,1382
866,2067
866,2268
866,2516
866,2538
866,5062
866,6038
866,6310
866,6548
866,7050
866,7071
866,10907
867,2889
867,12428
869,1553
880,304
880,1061
880,1224
880,2132
880,2581
880,13157
882,369
885,2658
885,3342
885,6189
888,1783
891,93
891,1783
891,2181
892,1320
892,5614
892,8604
892,9002
892,9298
893,1224
893,11806
893,13881
897,244
897,1061
897,2687
897,6412
897,13165
898,203
898,219
898,351
898,587
898,605
898,1309
898,2295
898,2889
898,3737
898,4082
898,4083
898,4354
898,4446
898,4779
898,6200
898,6535
898,6800
898,9738
899,55
899,351
899,415
899,781
899,871
899,1091
899,1140
899,1469
899,1511
899,1925
899,2136
899,2457
899,2481
899,4082
899,4083
899,4772
899,4924
899,5021
899,6535
899,8401
899,8912
899,9870
899,10361
899,10422
899,10750
900,247
900,352
900,761
900,952
900,4083
900,6535
900,7776
900,8887
901,1478
901,13779
901,14156
902,360
902,377
902,415
902,605
902,1217
902,1222
902,1224
902,1263
902,1720
902,1925
902,2134
902,2513
902,4365
902,4385
902,4464
902,5865
902,6159
902,6277
902,6800
902,6806
902,6899
902,8105
902,8114
902,8455
902,8457
902,8479
902,9653
902,10216
902,10711
902,11188
902,12115
902,12164
902,12412
902,12426
903,330
903,351
903,583
903,605
903,651
903,781
903,887
903,1065
903,1123
903,1216
903,1277
903,1523
903,1925
903,2136
903,2538
903,3737
903,4083
903,4446
903,4457
903,4491
903,4570
903,5289
903,6534
903,6535
903,6800
903,6806
903,7448
903,7972
903,8912
903,8932
903,10316
903,10734
903,12320
903,12689
903,15114
904,67
904,330
904,351
904,397
904,605
904,662
904,678
904,1023
904,1123
904,1832
904,1925
904,1928
904,2134
904,2136
904,3129
904,3737
904,3988
904,4083
904,4121
904,4989
904,5032
904,5647
904,5752
904,6534
904,6535
904,6800
904,7628
904,7683
904,8455
904,8471
904,8917
904,8941
904,9028
904,9075
904,9346
904,11719
904,13514
904,15052
904,15127
904,15162
905,137
905,213
905,219
905,247
905,313
905,351
905,647
905,4082
905,4083
905,4446
905,4978
905,6535
905,7776
906,213
906,252
906,662
906,1023
906,1159
906,1216
906,1925
906,1982
906,2538
906,2687
906,4008
906,4534
906,4570
906,5021
906,5803
906,6534
906,7628
906,11645
906,11715
906,11723
906,11917
906,11936
906,11939
906,11949
906,12016
906,12080
906,12293
907,203
907,6899
908,67
908,330
908,351
908,397
908,459
908,528
908,587
908,605
908,662
908,1123
908,1216
908,1925
908,2134
908,2481
908,2879
908,2889
908,3675
908,4083
908,4139
908,4446
908,5797
908,6534
908,6535
908,6800
908,7873
908,8917
908,8941
908,10750
908,10941
908,11344
908,11648
908,14125
908,15089
908,15585
909,55
909,137
909,247
909,342
909,351
909,353
909,605
909,729
909,1140
909,1308
909,3196
909,4082
909,4083
909,4251
909,6535
909,6800
909,7179
909,7776
910,210
910,258
910,351
910,501
910,579
910,605
910,630
910,647
910,781
910,1140
910,1378
910,2136
910,2879
910,4082
910,4083
910,4804
910,6518
910,6520
910,6535
910,7039
910,8401
910,9144
910,9584
910,10194
910,10422
910,11645
910,15585
910,16094
911,104
911,419
911,587
911,891
911,1554
911,2134
911,4924
911,8938
911,11142
911,12164
912,110
912,137
912,237
912,238
912,247
912,250
912,351
912,352
912,415
912,419
912,473
912,605
912,651
912,678
912,781
912,880
912,881
912,908
912,1023
912,1091
912,1140
912,1925
912,2243
912,2476
912,2479
912,2481
912,2513
912,2538
912,2686
912,2687
912,2688
912,3765
912,4083
912,4251
912,4274
912,4365
912,4772
912,5054
912,5556
912,6021
912,6215
912,6515
912,6518
912,6534
912,6535
912,6679
912,6800
912,6899
912,6903
912,7776
912,8014
912,8131
912,9482
912,9870
912,10240
912,12164
912,12820
912,14181
913,67
913,351
913,605
913,642
913,747
913,781
913,880
913,1224
913,1382
913,1911
913,1925
913,2471
913,2481
913,2538
913,2686
913,3440
913,4083
913,4139
913,4692
913,5647
913,6215
913,6518
913,6534
913,6535
913,6800
913,6814
913,7782
913,8887
913,8914
913,9516
913,10346
914,137
914,219
914,247
914,413
914,415
914,605
914,752
914,761
914,871
914,887
914,1478
914,2816
914,3668
914,4083
914,4093
914,4391
914,4626
914,4772
914,7776
914,9738
914,10167
914,10491
915,415
915,605
915,1140
915,1222
915,1478
915,2295
915,2686
915,5295
915,5614
915,6235
915,6535
915,6709
915,8474
915,8994
915,9479
915,9679
915,10292
916,154
916,199
916,213
916,351
916,415
916,492
916,605
916,647
916,651
916,971
916,1140
916,1469
916,1478
916,2078
916,4391
916,4446
916,6140
916,6535
916,10276
917,1061
917,3544
918,605
918,2136
918,3282
918,3440
918,5724
918,6263
918,6535
918,6717
919,146
919,238
919,351
919,605
919,656
919,663
919,669
919,781
919,871
919,924
919,1061
919,1140
919,1440
919,1513
919,1527
919,1878
919,1925
919,1943
919,1951
919,2816
919,2953
919,2955
919,4083
919,4464
919,4521
919,4592
919,4711
919,4772
919,4987
919,5289
919,5556
919,5647
919,6263
919,6324
919,6515
919,6518
919,6534
919,6535
919,6800
919,7459
919,7704
919,8912
919,9180
919,9870
919,13144
919,15045
920,77
920,137
920,213
920,238
920,244
920,247
920,351
920,501
920,605
920,687
920,761
920,781
920,837
920,887
920,904
920,1061
920,1101
920,1140
920,1154
920,1277
920,1925
920,1937
920,2260
920,2955
920,2978
920,4083
920,4978
920,4987
920,5278
920,5301
920,5647
920,6126
920,6515
920,6518
920,6535
920,6800
920,6823
920,7050
920,7776
920,9870
920,11855
920,14168
920,14510
921,2196
921,3834
921,6800
922,34
922,342
922,351
922,360
922,506
922,534
922,605
922,678
922,729
922,781
922,883
922,1925
922,2538
922,4083
922,4282
922,4570
922,4989
922,5647
922,6235
922,6500
922,6508
922,6514
922,6518
922,6535
922,6800
922,7459
922,8935
922,9926
922,10350
922,11128
922,11238
922,11448
922,11645
922,12245
923,29
923,67
923,102
923,243
923,351
923,473
923,582
923,583
923,605
923,651
923,781
923,1140
923,1162
923,1280
923,1435
923,1456
923,1925
923,2136
923,2144
923,2481
923,2538
923,2955
923,4083
923,4112
923,4114
923,4125
923,4455
923,4491
923,4731
923,4815
923,5021
923,5055
923,5059
923,5955
923,6518
923,6535
923,6800
923,6897
923,6899
923,7459
923,8887
923,8912
923,8914
923,9809
923,9870
923,15272
924,64
924,90
924,145
924,167
924,254
924,351
924,366
924,369
924,446
924,459
924,605
924,615
924,644
924,750
924,887
924,1061
924,1162
924,1224
924,1288
924,1400
924,1702
924,1812
924,1925
924,2144
924,2467
924,2481
924,2538
924,2581
924,2670
924,2881
924,2992
924,4083
924,4827
924,5059
924,5685
924,6018
924,6491
924,6515
924,6518
924,6534
924,6535
924,6752
924,6800
924,6898
924,6899
924,6988
924,7103
924,7179
924,7300
924,7458
924,8046
924,8114
924,8477
924,8886
924,8908
924,8932
924,9451
924,9564
924,12233
924,13419
924,15088
924,15133
924,15247
924,15585
926,137
926,247
926,351
926,587
926,605
926,678
926,2903
926,2960
926,4083
926,5647
926,6518
926,6535
926,6565
926,6679
926,6800
926,6907
926,7713
926,7776
926,10973
926,11070
926,11645
926,15585
927,203
927,605
927,1222
927,6535
927,9738
928,247
928,330
928,351
928,605
928,761
928,1123
928,1162
928,1554
928,1925
928,2538
928,3932
928,4521
928,4534
928,5059
928,5145
928,6534
928,7071
928,10176
928,10891
928,11348
929,238
929,1822
929,1925
930,225
930,330
930,351
930,1123
930,1554
930,2687
930,3765
930,4391
930,4446
930,6501
930,6534
930,6535
930,6800
930,11011
931,1123
931,1554
931,2687
931,4760
931,5021
931,5708
931,6140
932,4385
932,5296
933,330
933,605
933,761
933,1023
933,1123
933,1224
933,6715
933,6716
934,587
934,605
934,1646
934,2295
934,4082
935,34
935,706
935,1655
935,1925
935,6535
935,6899
935,6903
935,14156
936,34
936,36
936,587
936,1800
936,4082
936,5783
936,6535
936,12367
937,1478
937,5289
937,5296
937,6715
937,6716
938,137
938,247
938,761
938,871
938,1675
938,4093
938,6535
938,6800
938,9298
938,11493
940,6
940,351
940,2032
940,2136
940,2903
940,3922
940,6534
940,6535
940,6899
940,6903
940,7745
940,8890
940,10939
940,11045
940,11520
941,7745
942,761
942,880
942,1140
942,1816
942,1925
942,6534
942,6535
942,7383
943,38
943,80
943,5289
943,7084
944,1224
944,5281
944,6715
944,6716
945,6535
945,6899
945,9586
946,237
946,374
946,605
946,2295
946,4082
946,6535
946,8912
946,9343
947,55
947,605
947,1309
947,1554
947,1798
947,2659
947,3968
947,4082
947,6535
947,6749
947,11190
947,11645
948,137
948,789
948,904
948,1078
948,1435
948,3160
948,3285
948,4083
948,4491
948,4521
948,4731
948,6246
948,6535
948,6800
948,8928
948,11448
948,15160
949,244
949,277
949,491
949,1061
949,1224
949,6412
949,9552
949,11645
949,13151
949,14894
950,55
950,396
950,605
950,1588
950,4082
950,6535
951,360
951,396
951,605
951,1057
951,1309
951,2247
951,2889
951,4082
951,4747
951,4815
951,6535
951,6542
951,6679
951,7695
951,8935
951,9738
951,11641
951,12254
951,15150
952,247
952,761
952,887
952,1867
952,6897
952,6899
953,146
953,202
953,237
953,313
953,351
953,415
953,473
953,497
953,500
953,582
953,586
953,605
953,651
953,663
953,726
953,752
953,980
953,1123
953,1925
953,2005
953,2067
953,2175
953,2481
953,2995
953,3737
953,4083
953,5021
953,5647
953,5780
953,6297
953,6323
953,6515
953,6535
953,6709
953,6800
953,7088
953,7727
953,8445
953,9274
953,12281
953,14157
954,27
954,313
954,351
954,360
954,473
954,501
954,605
954,689
954,781
954,1065
954,1140
954,1200
954,1251
954,1925
954,2929
954,3184
954,3737
954,3765
954,4083
954,4098
954,4385
954,5809
954,6515
954,6535
954,6800
954,11708
954,15124
954,15134
955,55
955,71
955,349
955,351
955,396
955,415
955,528
955,579
955,587
955,605
955,647
955,1054
955,1057
955,1251
955,1277
955,1309
955,2134
955,2889
955,2903
955,4082
955,4083
955,4282
955,5647
955,6200
955,6535
955,6800
955,6899
955,7704
955,9077
955,9626
955,9698
955,9802
955,11134
955,13786
955,15121
956,2889
956,5670
959,11640
963,1547
964,6800
965,330
965,1123
965,1224
965,1554
965,1709
965,1925
965,2144
965,2867
965,4674
965,6308
965,6800
965,6897
965,6899
965,7183
965,9133
965,9879
965,10902
968,641
968,699
968,1065
968,1140
968,1216
968,2642
968,6534
968,6535
968,7071
968,7610
968,8891
968,8917
968,8923
968,9926
968,12820
968,15053
969,219
969,351
969,419
969,605
969,662
969,663
969,1843
969,2686
969,4083
969,4496
969,6200
969,6308
969,6515
969,6535
969,6542
969,6800
969,7183
969,7659
969,8355
969,11344
970,16350
971,587
971,605
971,5614
971,6121
973,1822
973,6515
974,2955
976,761
976,1061
976,1224
976,6308
976,10217
976,13165
982,1421
982,6715
983,554
983,2467
986,2647
986,11535
990,1277
990,7891
991,4391
992,4450
993,633
993,1510
993,8045
994,367
994,427
994,980
994,3472
994,5502
994,5512
994,5733
994,5771
994,5839
994,8144
994,8614
996,74
996,595
996,1184
996,1273
996,1277
999,3267
999,7916
1003,2733
1003,6678
1005,196
1005,3099
1005,3664
1005,3816
1005,5211
1005,9218
1006,263
1006,1023
1006,1224
1006,1277
1006,1596
1006,1647
1006,1653
1006,2733
1006,9329
1007,900
1007,9450
1009,167
1009,6898
1009,9450
1010,583
1010,900
1010,907
1010,1705
1010,1867
1010,3206
1010,3595
1010,3995
1010,9450
1010,12534
1012,605
1012,1826
1012,1996
1012,5570
1012,6748
1012,7704
1012,14458
1013,1277
1013,2136
1013,2328
1013,3150
1013,3381
1013,8466
1013,8481
1014,900
1014,3007
1014,3150
1014,3677
1014,5780
1014,9450
1015,2782
1016,7704
1017,752
1017,900
1017,1061
1017,1523
1017,2070
1017,4198
1017,7101
1017,9450
1017,15672
1018,900
1019,419
1019,1224
1019,2077
1019,2903
1020,7
1020,196
1020,586
1020,651
1020,1395
1020,2173
1020,3636
1020,5558
1020,10390
1021,113
1021,2418
1022,362
1022,900
1022,1277
1022,1434
1022,2955
1022,5261
1022,5572
1022,6709
1022,6899
1022,9033
1022,10422
1022,11647
1023,362
1023,900
1023,1224
1023,4786
1023,7050
1023,9235
1024,362
1024,900
1024,12367
1024,14181
1025,146
1025,362
1025,465
1025,605
1025,871
1025,896
1025,900
1025,1277
1025,1980
1025,2260
1025,5021
1025,14181
1026,900
1027,6
1027,7
1027,171
1027,1513
1027,2159
1027,2341
1027,2538
1027,3084
1027,3872
1027,4098
1027,4408
1027,6324
1027,6531
1027,8502
1027,10313
1027,10939
1027,11045
1027,11344
1027,11665
1027,11666
1027,11850
1027,12021
1027,12419
1027,12428
1028,207
1028,213
1028,583
1028,605
1028,686
1028,871
1028,900
1028,1224
1028,1277
1028,3023
1028,3693
1028,3995
1028,4000
1028,4772
1028,5143
1028,5829
1028,9443
1028,9450
1028,11647
1029,117
1029,362
1029,465
1029,871
1029,900
1029,1277
1029,1466
1029,1601
1029,1654
1029,1876
1029,5235
1029,5572
1029,6898
1029,6899
1029,9130
1029,9746
1030,362
1030,605
1030,654
1030,900
1030,3036
1030,10340
1030,14562
1031,651
1031,2903
1031,4198
1032,64
1032,99
1032,362
1032,465
1032,605
1032,669
1032,720
1032,900
1032,906
1032,1061
1032,1224
1032,1400
1032,1434
1032,1692
1032,1806
1032,1878
1032,1968
1032,2093
1032,2597
1032,4603
1032,4747
1032,5281
1032,5759
1032,6898
1032,6899
1032,8479
1032,8664
1032,11258
1032,11762
1032,12519
1033,224
1033,362
1033,692
1033,900
1033,5512
1034,1829
1034,2970
1035,137
1035,237
1035,247
1035,250
1035,328
1035,582
1035,583
1035,605
1035,633
1035,651
1035,752
1035,871
1035,887
1035,965
1035,1925
1035,2136
1035,2244
1035,2955
1035,3377
1035,4000
1035,4083
1035,4093
1035,4646
1035,5021
1035,5281
1035,5289
1035,6515
1035,6526
1035,6535
1035,7776
1035,8131
1035,8272
1035,9011
1035,10489
1035,14349
1036,74
1036,351
1036,397
1036,583
1036,643
1036,662
1036,887
1036,1184
1036,1295
1036,1911
1036,1954
1036,2481
1036,2955
1036,4080
1036,4385
1036,5032
1036,5752
1036,6534
1036,6594
1036,6800
1036,6899
1036,8891
1036,10725
1036,11344
1036,13128
1036,14684
1037,93
1037,117
1037,138
1037,176
1037,438
1037,1100
1037,1277
1037,1510
1037,1608
1037,1643
1037,1951
1037,2337
1037,2933
1037,3016
1037,4174
1037,4780
1037,5232
1037,6050
1037,7474
1037,8886
1037,10174
1037,10865
1037,11241
1037,11508
1037,11779
1037,12197
1037,12207
1037,12211
1037,12228
1037,12256
1037,12307
1037,12374
1037,12487
1037,12537
1038,587
1038,6189
1038,6708
1040,6189
1041,387
1041,2620
1041,16077
1042,328
1042,482
1042,651
1042,1440
1042,2261
1042,2782
1042,4924
1042,5098
1042,11665
1042,15045
1043,595
1046,554
1046,1542
1047,74
1047,371
1047,397
1047,473
1047,634
1047,1456
1047,2294
1047,2333
1047,5035
1047,14046
1049,459
1049,1277
1049,1652
1049,2955
1049,4070
1049,5035
1050,1320
1051,69
1051,1153
1051,1422
1051,2635
1051,2752
1051,4294
1051,5022
1051,6107
1051,6715
1051,8558
1051,8751
1051,10149
1051,10840
1051,10932
1051,11339
1051,11529
1051,11857
1051,11963
1051,11992
1051,12038
1051,12054
1051,12100
1051,12201
1051,14042
1054,263
1054,510
1054,10701
1057,61
1057,97
1057,651
1057,1837
1057,1925
1057,4385
1059,74
1059,369
1059,415
1059,496
1059,672
1059,774
1059,1064
1059,1162
1059,1320
1059,1451
1059,2955
1059,3081
1059,4666
1059,4779
1059,5614
1059,6393
1059,6800
1059,9002
1059,9064
1059,9298
1060,1549
1060,3124
1060,4672
1060,6800
1060,8012
1060,14125
1061,172
1061,458
1061,587
1061,633
1061,638
1061,693
1061,754
1061,1218
1061,2333
1061,2541
1061,4297
1061,5035
1061,6800
1061,9348
1061,12820
1064,55
1064,752
1066,6899
1066,8887
1066,9586
1068,662
1068,1149
1068,7050
1068,7071
1068,8891
1068,10906
1069,2538
1069,4692
1069,5021
1069,6715
1069,6716
1069,6800
1069,7071
1069,8941
1069,11936
1069,12126
1069,12367
1069,15114
1071,2371
1073,59
1073,64
1073,110
1073,369
1073,583
1073,605
1073,644
1073,651
1073,1061
1073,1224
1073,1509
1073,1606
1073,1613
1073,2295
1073,2597
1073,2671
1073,2816
1073,5264
1073,5487
1073,6298
1073,6704
1073,7158
1073,7413
1073,9051
1073,9056
1073,9322
1073,11220
1073,11786
1073,12682
1073,13523
1076,42
1076,80
1076,699
1076,1159
1076,1925
1076,2538
1076,4570
1076,6715
1076,7071
1076,8932
1076,10824
1076,13591
1077,61
1077,236
1077,1925
1077,2581
1077,2933
1077,4082
1077,4772
1077,13874
1078,55
1078,61
1078,4082
1078,6897
1078,6898
1079,29
1079,374
1079,396
1079,419
1079,528
1079,582
1079,583
1079,651
1079,729
1079,1043
1079,1328
1079,1511
1079,1698
1079,1941
1079,2747
1079,2874
1079,2960
1079,3214
1079,3556
1079,3779
1079,4082
1079,4251
1079,4282
1079,4363
1079,4924
1079,5484
1079,6800
1079,8771
1079,8914
1079,9482
1079,12367
1079,12820
1079,15045
1079,15056
1079,15145
1080,7
1080,34
1080,55
1080,296
1080,351
1080,360
1080,420
1080,582
1080,884
1080,885
1080,888
1080,1304
1080,1457
1080,1511
1080,1554
1080,1628
1080,1685
1080,1932
1080,2425
1080,2597
1080,2955
1080,3019
1080,3020
1080,3214
1080,3822
1080,4747
1080,4915
1080,4979
1080,5681
1080,6800
1080,7474
1080,7865
1080,7994
1080,9010
1080,10420
1080,10559
1080,12889
1081,93
1081,214
1081,656
1081,1530
1081,4000
1081,4082
1081,5129
1081,5557
1081,5775
1081,7050
1081,9584
1081,10445
1082,689
1082,6898
1083,887
1083,3196
1084,102
1084,244
1084,351
1084,352
1084,521
1084,587
1084,605
1084,623
1084,761
1084,2733
1084,3093
1084,4083
1084,5487
1084,5666
1084,6150
1084,6518
1084,6534
1084,6535
1084,6897
1084,13052
1084,15585
1085,1061
1085,13165
1086,330
1086,351
1086,491
1086,605
1086,651
1086,662
1086,1023
1086,1123
1086,5752
1086,6534
1086,6542
1086,6715
1086,6716
1086,6800
1086,6899
1086,7972
1086,8910
1086,8932
1086,9482
1086,11645
1086,11650
1086,15077
1086,15125
1086,15147
1086,15340
1086,15585
1088,328
1088,415
1088,554
1088,892
1088,901
1088,1104
1088,1222
1088,1846
1088,1853
1088,2667
1088,2742
1088,4576
1088,6338
1088,6518
1088,7047
1088,8457
1089,104
1089,161
1089,265
1089,312
1089,351
1089,396
1089,397
1089,419
1089,461
1089,473
1089,510
1089,519
1089,630
1089,644
1089,662
1089,696
1089,885
1089,1382
1089,1974
1089,2241
1089,2481
1089,2655
1089,2786
1089,2955
1089,2970
1089,3007
1089,4266
1089,4271
1089,4707
1089,4832
1089,5055
1089,5391
1089,5722
1089,5752
1089,5824
1089,6542
1089,6594
1089,6800
1089,7026
1089,7459
1089,7474
1089,8891
1089,8914
1089,11546
1089,12820
1089,13052
1089,13466
1089,13520
1089,14272
1089,15668
1090,74
1090,137
1090,177
1090,238
1090,240
1090,247
1090,351
1090,473
1090,651
1090,887
1090,2462
1090,2481
1090,2955
1090,4083
1090,4571
1090,4646
1090,6034
1090,6199
1090,6219
1090,6301
1090,6323
1090,6526
1090,6534
1090,6539
1090,6800
1090,7776
1090,8457
1090,12820
1090,15230
1090,15245
1090,15585
1091,7
1091,55
1091,195
1091,605
1091,1277
1091,1480
1091,1932
1091,4080
1091,5019
1091,6594
1092,220
1092,603
1092,1277
1092,2153
1092,3153
1092,5021
1092,6897
1092,10765
1092,11143
1092,11933
1092,15585
1093,69
1093,93
1093,328
1093,887
1093,1759
1093,2462
1093,8457
1093,12820
1094,143
1094,353
1094,502
1094,521
1094,5021
1094,5284
1094,5647
1094,6037
1094,7457
1095,2393
1095,3196
1095,4112
1095,6800
1095,10240
1096,166
1096,208
1096,213
1096,1061
1096,1224
1096,1402
1096,1826
1096,2966
1096,3009
1096,3779
1096,6435
1096,6800
1096,8131
1096,9343
1096,14511
1097,145
1097,146
1097,167
1097,184
1097,366
1097,419
1097,473
1097,564
1097,583
1097,605
1097,752
1097,887
1097,1126
1097,1925
1097,2323
1097,2481
1097,2541
1097,2581
1097,2753
1097,4083
1097,4181
1097,4457
1097,4858
1097,5273
1097,6324
1097,6515
1097,6518
1097,6519
1097,6526
1097,6533
1097,6534
1097,6535
1097,7039
1097,7158
1097,7420
1097,8688
1097,8961
1097,9196
1097,10427
1097,11826
1097,13865
1097,13880
1097,14155
1099,497
1099,8927
1099,9298
1099,10199
1100,74
1100,463
1100,478
1100,538
1100,887
1100,907
1100,1106
1100,1277
1100,1867
1100,2744
1100,4724
1100,6899
1100,9344
1101,74
1101,146
1101,148
1101,200
1101,221
1101,415
1101,478
1101,554
1101,651
1101,687
1101,887
1101,892
1101,1222
1101,1277
1101,1508
1101,2051
1101,2085
1101,2398
1101,2731
1101,4266
1101,4690
1101,5150
1101,6323
1101,6518
1101,6800
1101,8989
1101,9400
1101,12156
1101,13984
1101,14101
1103,2136
1103,4083
1103,5333
1103,5647
1103,5733
1103,6246
1103,6535
1103,6800
1103,8114
1103,10134
1103,11641
1104,213
1104,244
1104,277
1104,304
1104,351
1104,2538
1104,2960
1104,3677
1104,4083
1104,4279
1104,4707
1104,4731
1104,5540
1104,5614
1104,5647
1104,6121
1104,6126
1104,6518
1104,6535
1104,9050
1104,9298
1104,10240
1104,10907
1104,11348
1111,117
1111,952
1111,1187
1111,4250
1111,5276
1111,5864
1111,7991
1111,11762
1114,1273
1116,8023
1119,625
1119,1422
1119,7752
1119,8323
1120,55
1120,97
1120,165
1120,473
1120,482
1120,2333
1120,2422
1120,2707
1120,5534
1120,5664
1120,9809
1120,10440
1120,13131
1123,689
1123,8048
1123,11194
1124,213
1124,219
1124,798
1124,3270
1124,6200
1124,6515
1124,6518
1124,9937
1125,651
1125,4668
1125,6553
1125,9664
1125,10309
1126,536
1126,2177
1127,167
1127,366
1127,651
1127,887
1127,1761
1127,2545
1127,2581
1127,4793
1127,5774
1127,6527
1127,6897
1127,6899
1127,7050
1127,7179
1127,10635
1128,820
1128,1458
1129,24
1129,74
1129,172
1129,506
1129,587
1129,750
1129,1997
1129,2076
1129,2581
1129,6898
1129,13880
1129,14496
1130,1136
1130,1749
1130,1803
1131,1176
1131,2541
1131,6189
1131,6800
1132,399
1132,1136
1132,1176
1132,1911
1132,6800
1132,12600
1135,200
1135,1277
1135,4082
1135,6217
1135,6221
1135,8989
1136,6
1136,7
1136,55
1136,143
1136,296
1136,351
1136,354
1136,360
1136,361
1136,394
1136,419
1136,420
1136,528
1136,582
1136,651
1136,884
1136,885
1136,888
1136,910
1136,944
1136,1181
1136,1183
1136,1198
1136,1304
1136,1448
1136,1457
1136,1511
1136,1698
1136,1932
1136,1942
1136,2955
1136,3007
1136,3019
1136,3214
1136,3822
1136,4080
1136,4274
1136,4282
1136,4979
1136,5484
1136,6326
1136,6749
1136,6800
1136,7459
1136,7697
1136,8890
1136,10635
1136,11404
1136,12248
1136,12821
1136,12889
1140,5534
1140,6412
1147,3
1147,387
1147,1426
1147,2955
1147,4136
1147,5021
1147,5060
1147,6800
1147,11286
1148,7
1148,12
1148,55
1148,60
1148,114
1148,155
1148,465
1148,501
1148,605
1148,791
1148,896
1148,901
1148,1574
1148,1736
1148,1796
1148,2592
1148,2604
1148,2671
1148,2744
1148,6395
1148,7710
1148,9473
1148,9482
1148,10494
1148,11029
1148,11072
1148,11793
1148,13419
1148,14357
1150,1277
1153,2927
1156,1149
1156,10906
1156,10907
1156,15138
1157,2620
1161,360
1161,396
1161,582
1161,583
1161,887
1161,1065
1161,1136
1161,2620
1161,6308
1161,11477
1161,11681
1161,12005
1162,360
1162,396
1162,528
1162,729
1162,1382
1162,1554
1162,2239
1162,2998
1162,4282
1162,8935
1162,9926
1162,10390
1162,11842
1162,12091
1167,11630
1168,1749
1169,621
1169,8592
1169,11286
1171,501
1171,689
1171,4612
1171,6897
1172,199
1172,207
1172,351
1172,427
1172,492
1172,583
1172,663
1172,1091
1172,1582
1172,1925
1172,2513
1172,2782
1172,4339
1172,4365
1172,5673
1172,5780
1172,6800
1172,9251
1172,10292
1172,10898
1172,16075
1173,360
1173,711
1173,1382
1173,1925
1173,4279
1173,4282
1173,4435
1173,4521
1173,5154
1173,6542
1173,6800
1173,6897
1173,7050
1173,15070
1175,24
1175,55
1175,60
1175,235
1175,374
1175,386
1175,396
1175,528
1175,587
1175,711
1175,1176
1175,1382
1175,1706
1175,1925
1175,2175
1175,2538
1175,2848
1175,2998
1175,3007
1175,4746
1175,4856
1175,5752
1175,6800
1175,7458
1175,8455
1175,8941
1175,10494
1175,11726
1175,11936
1175,12358
1176,396
1176,1702
1176,1925
1176,4464
1176,4491
1176,4779
1176,5021
1176,5059
1176,5865
1176,6709
1176,11477
1176,15110
1177,199
1177,1582
1177,4577
1177,5865
1177,6542
1177,15184
1178,200
1178,238
1178,254
1178,351
1178,353
1178,1061
1178,1065
1178,1140
1178,1149
1178,1662
1178,1925
1178,4571
1178,4692
1178,5809
1178,6535
1178,6709
1178,6716
1178,6800
1178,7071
1178,8935
1178,10891
1178,10906
1179,53
1179,399
1179,506
1179,1136
1179,1224
1179,1558
1179,2187
1179,2427
1179,2939
1183,137
1183,238
1183,244
1183,247
1183,353
1183,580
1183,582
1183,761
1183,771
1183,908
1183,971
1183,1061
1183,1222
1183,1224
1183,2434
1183,3009
1183,4251
1183,4485
1183,7052
1183,7441
1183,10408
1183,12238
1184,7884
1185,219
1185,244
1185,387
1185,583
1185,3007
1185,5021
1185,6715
1185,6800
1185,7462
1185,9825
1185,11619
1185,16073
1185,16076
1186,501
1186,2144
1186,2620
1186,6535
1186,6800
1187,3772
1187,7462
1188,415
1188,557
1188,1222
1188,1423
1188,1706
1188,1846
1188,2189
1188,3023
1188,4594
1188,6800
1188,7089
1188,9064
1188,9282
1188,9462
1188,9482
1189,2
1189,263
1189,387
1189,2136
1189,4818
1189,6535
1190,8
1190,2977
1190,5154
1190,6800
1191,93
1191,154
1191,706
1191,883
1191,891
1191,2139
1191,2892
1191,4087
1191,4309
1191,5536
1191,5627
1191,6889
1191,9044
1191,10738
1191,10837
1191,11059
1192,621
1192,1826
1192,6037
1192,8592
1192,12088
1193,27
1193,93
1193,137
1193,156
1193,213
1193,219
1193,247
1193,334
1193,351
1193,356
1193,377
1193,473
1193,491
1193,582
1193,605
1193,611
1193,704
1193,1061
1193,1200
1193,1224
1193,1398
1193,1470
1193,1763
1193,1874
1193,1905
1193,1911
1193,1925
1193,2136
1193,2481
1193,2541
1193,4080
1193,4083
1193,4282
1193,4731
1193,5145
1193,5230
1193,5281
1193,5650
1193,5704
1193,5752
1193,5788
1193,5809
1193,5816
1193,6308
1193,6515
1193,6535
1193,6752
1193,6800
1193,7776
1193,8142
1193,8904
1193,8916
1193,8935
1193,9142
1193,10545
1193,11708
1193,11725
1193,12221
1193,12234
1193,12395
1194,69
1194,93
1194,380
1194,1087
1194,8185
1196,12
1196,74
1196,125
1196,145
1196,146
1196,238
1196,328
1196,351
1196,366
1196,419
1196,420
1196,459
1196,496
1196,552
1196,583
1196,605
1196,651
1196,798
1196,887
1196,1260
1196,1614
1196,1738
1196,1783
1196,1892
1196,1946
1196,1961
1196,2092
1196,2106
1196,2110
1196,2481
1196,2581
1196,2906
1196,2941
1196,2990
1196,3011
1196,3720
1196,3919
1196,4004
1196,4080
1196,4210
1196,4616
1196,4618
1196,4699
1196,5035
1196,5155
1196,6324
1196,6522
1196,6526
1196,6527
1196,6594
1196,6800
