userID,movieID,rating
1224,54272,4
1224,54281,4
1224,54286,4.5
1224,54686,3.5
1224,54775,3.5
1224,54995,3.5
1224,54997,4.5
1224,55176,4.5
1224,55250,3
1224,55276,4
1224,55280,4
1224,55444,3.5
1224,55687,4
1224,55765,4
1224,55820,3.5
1224,55995,4
1224,55999,4
1224,56508,3.5
1224,56587,4
1224,56788,4.5
1224,56885,4
1224,56921,4
1224,57326,2.5
1224,57368,2
1224,57401,3.5
1224,57669,4
1224,57951,3.5
1224,58025,3
1224,58103,3.5
1224,58154,4
1224,58295,4
1224,58306,4.5
1224,58559,4.5
1224,58803,4
1224,58839,3.5
1224,59103,3.5
1224,59315,4
1224,59404,3
1224,59501,4
1224,59594,4
1224,59615,3.5
1224,60074,3.5
1224,60126,3
1224,60397,3.5
1224,60728,3.5
1224,60760,3.5
1224,61160,3
1224,62586,3.5
1224,63113,3.5
1224,63433,4
1225,29,2.5
1225,32,3.5
1225,97,3.5
1225,123,3.5
1225,296,4
1225,665,3.5
1225,750,4
1225,778,4
1225,858,3.5
1225,903,4
1225,904,4.5
1225,908,4
1225,928,4
1225,965,3.5
1225,1080,4
1225,1089,3.5
1225,1111,3.5
1225,1136,4.5
1225,1175,3.5
1225,1198,4
1225,1199,4
1225,1201,3.5
1225,1208,4
1225,1209,4
1225,1212,4
1225,1221,3.5
1225,1232,4
1225,1244,3.5
1225,1281,4.5
1225,1291,3.5
1225,1348,3.5
1225,1641,3
1225,1732,4
1225,2021,2
1225,2023,4
1225,2467,4.5
1225,2575,3.5
1225,2710,3
1225,2730,4.5
1225,2843,4.5
1225,2948,3.5
1225,2949,3.5
1225,2959,3.5
1225,2997,3.5
1225,3134,5
1225,3462,4
1225,3503,4
1225,3681,3.5
1225,4298,3.5
1225,4973,3
1225,4993,4
1225,5613,3.5
1225,5618,4
1225,5796,2.5
1225,5995,4
1225,6016,4
1225,6539,3.5
1225,6650,4
1225,6662,3.5
1225,6711,3.5
1225,7090,3.5
1225,7116,3.5
1225,7256,3
1225,7323,3.5
1225,7361,2.5
1225,7371,3.5
1225,7454,0.5
1225,7458,2
1225,8014,3
1225,8254,3.5
1225,8370,3.5
1225,8640,1
1225,26150,5
1225,27266,4
1225,33004,3
1225,33672,3.5
1225,36401,3
1225,36535,3.5
1225,37741,3
1225,44191,3
1225,44694,4
1225,46723,2
1225,48142,3
1225,49272,3.5
1225,52722,2
1225,54272,2.5
1225,55247,3.5
1267,110,5
1267,161,3
1267,260,5
1267,318,3
1267,362,2
1267,410,4
1267,480,4.5
1267,527,4
1267,553,4.5
1267,589,4.5
1267,780,4.5
1267,805,4
1267,849,1
1267,912,4.5
1267,924,1
1267,932,5
1267,1019,4
1267,1029,0.5
1267,1036,5
1267,1196,5
1267,1197,5
1267,1198,5
1267,1199,2
1267,1204,5
1267,1208,4.5
1267,1210,5
1267,1231,2.5
1267,1240,5
1267,1247,4
1267,1267,4
1267,1269,4
1267,1270,4
1267,1275,4
1267,1291,5
1267,1299,4.5
1267,1302,2.5
1267,1303,3.5
1267,1356,5
1267,1372,4.5
1267,1374,5
1267,1580,3
1267,1610,5
1267,2000,4
1267,2028,5
1267,2115,5
1267,2124,4
1267,2194,4.5
1267,2393,4.5
1267,2403,4.5
1267,2467,3.5
1267,2571,5
1267,2762,5
1267,2826,5
1267,2858,3
1267,2862,4
1267,2872,5
1267,2944,4
1267,3102,3.5
1267,3147,3
1267,3175,5
1267,3448,4
1267,3505,4.5
1267,3510,4
1267,3512,4
1267,3534,0.5
1267,3578,4.5
1267,3707,3.5
1267,3753,5
1267,3793,4.5
1267,3996,2.5
1267,4019,3.5
1267,4027,3.5
1267,4042,4
1267,4047,3.5
1267,4085,0.5
1267,4086,4
1267,4102,0.5
1267,4223,4
1267,4826,3.5
1267,4874,2.5
1267,4896,5
1267,4993,5
1267,5152,4.5
1267,5349,4.5
1267,5445,3
1267,5669,0.5
1267,5732,4
1267,5747,4
1267,5816,5
1267,5944,4
1267,5952,5
1267,6333,4
1267,6394,4.5
1267,6539,5
1267,6541,5
1267,6874,0.5
1267,6934,4
1267,7143,4
1267,7153,5
1267,7293,2.5
1267,7324,4
1267,7379,0.5
1267,7419,5
1267,7649,5
1267,7810,5
1267,7811,5
1267,7980,4
1267,8132,4
1267,8169,3.5
1267,8368,5
1267,8636,4.5
1267,8644,4.5
1267,8961,4.5
1267,26170,2
1267,27816,5
1267,30793,3
1267,31934,4
1267,33162,4.5
1267,33493,2.5
1267,33660,3.5
1267,33794,5
1267,40815,5
1267,40819,5
1267,41566,5
1267,42018,4.5
1267,44665,4.5
1267,45499,5
1267,45722,5
1267,45950,0.5
1267,46578,2
1267,47999,0.5
1267,48774,3
1267,48780,3.5
1267,49272,4.5
1267,49530,3.5
1267,53125,5
1267,54001,5
1278,1,4
1278,16,4.5
1278,21,3.5
1278,47,4
1278,50,4
1278,58,4.5
1278,93,2
1278,111,4
1278,112,3.5
1278,117,3.5
1278,145,4
1278,153,3.5
1278,158,1.5
1278,165,4
1278,185,2.5
1278,204,3.5
1278,223,0.5
1278,235,4
1278,247,4.5
1278,260,2.5
1278,296,4
1278,300,4
1278,317,2
1278,318,4
1278,333,3.5
1278,342,4
1278,344,2
1278,345,3
1278,356,3
1278,357,1
1278,362,3.5
1278,367,3
1278,370,4
1278,380,3.5
1278,410,3.5
1278,449,4.5
1278,466,3.5
1278,477,3.5
1278,480,3
1278,497,2.5
1278,500,2
1278,555,4
1278,583,4.5
1278,585,2
1278,586,3
1278,589,4
1278,590,2.5
1278,592,3.5
1278,595,3
1278,596,3
1278,597,0.5
1278,608,4
1278,648,3
1278,673,2
1278,708,4
1278,724,2.5
1278,745,3
1278,778,4
1278,784,2.5
1278,786,3.5
1278,837,3
1278,858,4.5
1278,910,4
1278,919,3.5
1278,1020,3
1278,1027,2.5
1278,1031,3.5
1278,1036,4
1278,1057,3.5
1278,1059,2.5
1278,1073,4
1278,1089,4.5
1278,1148,3
1278,1172,4.5
1278,1188,4
1278,1203,5
1278,1213,5
1278,1220,4
1278,1221,4.5
1278,1228,4
1278,1234,4.5
1278,1241,3
1278,1247,4
1278,1255,3.5
1278,1258,4
1278,1265,3.5
1278,1270,3.5
1278,1285,4.5
1278,1288,4
1278,1370,3.5
1278,1380,3.5
1278,1391,4
1278,1393,3
1278,1405,4
1278,1517,3
1278,1569,3
1278,1580,4
1278,1617,3
1278,1665,1.5
1278,1721,2.5
1278,1729,3
1278,1784,3.5
1278,1917,2
1278,1927,4
1278,1947,3.5
1278,1951,3.5
1278,1954,4
1278,1968,5
1278,2005,3.5
1278,2012,3
1278,2046,2
1278,2078,3.5
1278,2080,3.5
1278,2167,2.5
1278,2174,4
1278,2231,4
1278,2253,2
1278,2273,4
1278,2300,4
1278,2324,3
1278,2387,0.5
1278,2390,3.5
1278,2411,3
1278,2412,2
1278,2413,3
1278,2420,3.5
1278,2421,3
1278,2468,3
1278,2470,4
1278,2478,3.5
1278,2485,0.5
1278,2541,1
1278,2580,2.5
1278,2657,2.5
1278,2677,4
1278,2683,2
1278,2691,4
1278,2692,4
1278,2700,4.5
1278,2710,1
1278,2720,2
1278,2797,3
1278,2858,0.5
1278,2918,4
1278,2959,4
1278,2987,3.5
1278,2997,2.5
1278,3039,3.5
1278,3081,3
1278,3087,3.5
1278,3114,4
1278,3130,3
1278,3146,0.5
1278,3174,3
1278,3253,4
1278,3254,3
1278,3257,2
1278,3258,3
1278,3263,4.5
1278,3298,4.5
1278,3327,4.5
1278,3328,4
1278,3421,4
1278,3424,1.5
1278,3429,3
1278,3477,3
1278,3489,2.5
1278,3504,4.5
1278,3538,3.5
1278,3624,4
1278,3669,2.5
1278,3698,3.5
1278,3718,3.5
1278,3751,3
1278,3783,4
1278,3809,3
1278,3868,4.5
1278,3869,4
1278,3911,4.5
1278,3967,2
1278,3977,3.5
1278,3989,3.5
1278,3996,4
1278,4002,4
1278,4018,2.5
1278,4027,3.5
1278,4166,4
1278,4226,4
1278,4246,3
1278,4322,3.5
1278,4356,3.5
1278,4499,3.5
1278,4545,3
1278,4558,3.5
1278,4571,4
1278,4640,4
1278,4641,5
1278,4701,4
1278,4710,4
1278,4811,4
1278,4816,4.5
1278,4878,4
1278,4886,4
1278,4896,1
1278,4963,3.5
1278,4973,3
1278,4976,4
1278,4979,4.5
1278,4993,2
1278,5009,3
1278,5013,4
1278,5072,3.5
1278,5137,3.5
1278,5219,3.5
1278,5241,2
1278,5254,2.5
1278,5266,3.5
1278,5283,1
1278,5299,2.5
1278,5349,3.5
1278,5372,3
1278,5377,0.5
1278,5388,4
1278,5400,2.5
1278,5414,3.5
1278,5418,2
1278,5419,1
1278,5445,3
1278,5459,2
1278,5460,3
1278,5462,4
1278,5463,3.5
1278,5464,2.5
1278,5478,3.5
1278,5481,1.5
1278,5502,3
1278,5508,3.5
1278,5509,2
1278,5617,4.5
1278,5621,3.5
1278,5669,3.5
1278,5785,5
1278,5816,1
1278,5833,3.5
1278,5872,2.5
1278,5945,4.5
1278,5952,1.5
1278,6001,4.5
1278,6016,5
1278,6156,4
1278,6218,0.5
1278,6280,3
1278,6281,3.5
1278,6287,3.5
1278,6294,1.5
1278,6323,3
1278,6327,4
1278,6331,4
1278,6332,2
1278,6333,3.5
1278,6339,4.5
1278,6367,3
1278,6373,3
1278,6377,4
1278,6378,3.5
1278,6400,3
1278,6503,2
1278,6534,3
1278,6535,1
1278,6539,3.5
1278,6593,3.5
1278,6595,2.5
1278,6620,4.5
1278,6699,4
1278,6711,2
1278,6743,3.5
1278,6773,3
1278,6862,3
1278,6873,3.5
1278,6874,4
1278,6936,2.5
1278,6944,3
1278,7026,3.5
1278,7089,4.5
1278,7173,3
1278,7323,4
1278,7325,3.5
1278,7438,3
1278,7444,2
1278,7451,4
1278,7453,1
1278,7706,3
1278,7820,4
1278,8039,4
1278,8129,4
1278,8169,3
1278,8360,3
1278,8372,1
1278,8528,3.5
1278,8531,1.5
1278,8636,3
1278,8643,0.5
1278,8665,3
1278,8784,2
1278,8807,4.5
1278,8874,3.5
1278,8907,2
1278,8910,3.5
1278,8915,3.5
1278,8917,4
1278,8961,4.5
1278,26976,4
1278,31685,3
1278,31878,4
1278,32291,3.5
1278,32587,4
1278,33154,4
1278,33794,3.5
1278,33830,1.5
1278,33834,3.5
1278,34148,4
1278,38038,3.5
1278,39292,4
1278,40278,3.5
1278,41571,1.5
1278,44555,4.5
1278,45221,3.5
1278,47122,3
1278,47516,1
1278,48322,4.5
1278,48385,4
1278,48560,3
1278,50872,4.5
1278,52952,4.5
1278,52973,4
1278,53519,3
1278,54503,4
1278,54648,1.5
1278,54881,4
1278,56367,1.5
1278,57669,3.5
1278,58303,4
1278,59731,4
1278,60069,4
1278,62250,4.5
1278,62437,2.5
1278,63113,3
1278,63992,2
1282,50,5
1282,208,3.5
1282,858,5
1282,914,4
1282,924,4
1282,1089,4
1282,1120,4.5
1282,1217,5
1282,1246,4
1282,1252,5
1282,1449,4
1282,1954,4
1282,2019,4
1282,2020,4.5
1282,2023,2
1282,2336,4
1282,2352,3.5
1282,2407,3.5
1282,2409,2
1282,2542,5
1282,2959,4
1282,2997,4
1282,3361,4.5
1282,3421,5
1282,3578,4
1282,4027,4.5
1282,4103,5
1282,4246,5
1282,4754,4.5
1282,5060,4
1282,5385,4
1282,6270,5
1282,6552,3.5
1282,6645,4.5
1282,8368,4.5
1282,8977,3
1282,8982,4
1282,30793,4
1282,30850,3
1282,33004,3
1282,33794,4.5
1282,34338,4
1282,51662,1
1355,1,3.5
1355,2,3.5
1355,11,3.5
1355,25,4.5
1355,29,5
1355,32,5
1355,34,3
1355,36,3
1355,47,3.5
1355,50,4.5
1355,76,3.5
1355,95,2
1355,101,3.5
1355,110,4
1355,111,4.5
1355,150,2
1355,162,3.5
1355,165,3.5
1355,173,1.5
1355,175,4
1355,185,2.5
1355,188,4.5
1355,208,2
1355,223,4.5
1355,231,3
1355,235,4
1355,249,3.5
1355,253,4
1355,260,4
1355,265,4
1355,288,4
1355,292,3.5
1355,293,5
1355,296,5
1355,300,3
1355,316,2.5
1355,318,4
1355,322,4
1355,329,3.5
1355,337,3.5
1355,339,3.5
1355,344,2
1355,345,3.5
1355,353,4
1355,356,4
1355,357,3
1355,364,3
1355,367,2.5
1355,370,2
1355,377,2
1355,380,2.5
1355,440,3.5
1355,441,4.5
1355,442,2
1355,457,4
1355,474,4
1355,475,3.5
1355,480,3.5
1355,500,3.5
1355,508,3.5
1355,521,4
1355,527,4.5
1355,535,4
1355,538,3.5
1355,539,3
1355,541,5
1355,551,3.5
1355,553,3.5
1355,555,4
1355,562,3.5
1355,585,3
1355,586,1
1355,587,2
1355,588,3
1355,589,3.5
1355,590,3
1355,592,4
1355,593,4
1355,594,3.5
1355,595,3.5
1355,597,3.5
1355,608,4.5
1355,648,3
1355,663,3.5
1355,678,4
1355,708,3.5
1355,733,2
1355,736,1.5
1355,750,4
1355,778,4.5
1355,780,2
1355,788,2
1355,851,3
1355,858,4.5
1355,903,2.5
1355,904,3
1355,912,3
1355,919,4.5
1355,920,3
1355,923,3
1355,924,4
1355,951,3.5
1355,996,3.5
1355,1019,3
1355,1021,1.5
1355,1032,3.5
1355,1036,4
1355,1060,4.5
1355,1061,3
1355,1073,5
1355,1079,4.5
1355,1080,4
1355,1084,3
1355,1089,5
1355,1090,4
1355,1097,4
1355,1101,1
1355,1120,4
1355,1127,3.5
1355,1136,5
1355,1148,4
1355,1171,3.5
1355,1172,3.5
1355,1175,5
1355,1179,4
1355,1186,2.5
1355,1193,4.5
1355,1196,4.5
1355,1197,5
1355,1198,4
1355,1199,4.5
1355,1200,4
1355,1201,4
1355,1204,3.5
1355,1206,4.5
1355,1207,3.5
1355,1208,4.5
1355,1210,4.5
1355,1213,4
1355,1214,4.5
1355,1219,3
1355,1220,4
1355,1221,4
1355,1222,5
1355,1224,4
1355,1225,3.5
1355,1228,4
1355,1231,4
1355,1234,3
1355,1237,3.5
1355,1240,3.5
1355,1243,3.5
1355,1246,4
1355,1247,3.5
1355,1249,3.5
1355,1254,3.5
1355,1257,3
1355,1258,4.5
1355,1259,3.5
1355,1263,4.5
1355,1265,4.5
1355,1266,4.5
1355,1270,3.5
1355,1271,3
1355,1276,4.5
1355,1278,2
1355,1279,4
1355,1280,3.5
1355,1282,4
1355,1285,4.5
1355,1288,4.5
1355,1291,4
1355,1298,4
1355,1304,3.5
1355,1307,4
1355,1321,4.5
1355,1333,3
1355,1339,4
1355,1352,4
1355,1356,3.5
1355,1357,3.5
1355,1358,4.5
1355,1367,2.5
1355,1372,3
1355,1374,3.5
1355,1380,1
1355,1387,3.5
1355,1391,3.5
1355,1393,3.5
1355,1394,4
1355,1396,4.5
1355,1407,2.5
1355,1466,4
1355,1485,3.5
1355,1500,4
1355,1517,2.5
1355,1527,4
1355,1573,2
1355,1580,3.5
1355,1584,3.5
1355,1586,4
1355,1592,2
1355,1608,3.5
1355,1610,4
1355,1617,3.5
1355,1625,4
1355,1635,2.5
1355,1639,4
1355,1641,3.5
1355,1653,4
1355,1663,4.5
1355,1673,4
1355,1682,4.5
1355,1690,3.5
1355,1694,3.5
1355,1704,4.5
1355,1721,3
1355,1732,4.5
1355,1747,3.5
1355,1748,4
1355,1784,4.5
1355,1785,3.5
1355,1799,4
1355,1831,2
1355,1884,4.5
1355,1909,3.5
1355,1916,3.5
1355,1917,2.5
1355,1921,3.5
1355,1923,3.5
1355,1952,4
1355,1953,3.5
1355,1961,4
1355,1968,4
1355,1997,4.5
1355,2000,4
1355,2001,3.5
1355,2011,2
1355,2012,2
1355,2022,4.5
1355,2028,4
1355,2054,1.5
1355,2064,4
1355,2076,4
1355,2115,4.5
1355,2117,4
1355,2118,4.5
1355,2124,4
1355,2143,4
1355,2174,4
1355,2194,4
1355,2231,4
1355,2248,4.5
1355,2268,3.5
1355,2288,4.5
1355,2289,4
1355,2291,4
1355,2294,3.5
1355,2302,3.5
1355,2313,4.5
1355,2321,4
1355,2324,4
1355,2329,4
1355,2333,3.5
1355,2353,3
1355,2355,3
1355,2395,4.5
1355,2396,4
1355,2406,3.5
1355,2407,4
1355,2459,3
1355,2502,5
1355,2504,3.5
1355,2529,3.5
1355,2539,2.5
1355,2551,4
1355,2571,4.5
1355,2572,3.5
1355,2596,4
1355,2599,3.5
1355,2617,1.5
1355,2628,3.5
1355,2640,3
1355,2657,3.5
1355,2683,3
1355,2692,3.5
1355,2699,3.5
1355,2700,3.5
1355,2706,4
1355,2710,4
1355,2716,4
1355,2762,4
1355,2788,4.5
1355,2791,4.5
1355,2797,4
1355,2804,4.5
1355,2858,4
1355,2871,3.5
1355,2908,4
1355,2916,4
1355,2918,4.5
1355,2959,5
1355,2968,4
1355,2987,3.5
1355,2997,4.5
1355,3006,4
1355,3007,4.5
1355,3052,3.5
1355,3070,4.5
1355,3081,3
1355,3101,3
1355,3108,4
1355,3147,3.5
1355,3148,3.5
1355,3155,3.5
1355,3160,5
1355,3168,3
1355,3175,3.5
1355,3176,3
1355,3210,4
1355,3246,4
1355,3252,3.5
1355,3253,3.5
1355,3254,2.5
1355,3256,4
1355,3267,4
1355,3275,3.5
1355,3328,4
1355,3334,3
1355,3360,4
1355,3362,4.5
1355,3363,3
1355,3384,3.5
1355,3408,3.5
1355,3418,4
1355,3421,4
1355,3429,4.5
1355,3448,3.5
1355,3468,3.5
1355,3471,4.5
1355,3476,4
1355,3481,4
1355,3534,4
1355,3552,4.5
1355,3578,4.5
1355,3671,4.5
1355,3676,4
1355,3706,3.5
1355,3718,4
1355,3735,3
1355,3758,4
1355,3789,4
1355,3793,4
1355,3841,3.5
1355,3852,4
1355,3897,4
1355,3910,3.5
1355,3911,4
1355,3977,2.5
1355,3996,4
1355,4011,4
1355,4014,4
1355,4027,4
1355,4034,4
1355,4085,3.5
1355,4103,3.5
1355,4105,3.5
1355,4175,3.5
1355,4226,3.5
1355,4239,4
1355,4246,3.5
1355,4262,4
1355,4306,3.5
1355,4308,3.5
1355,4327,2.5
1355,4349,3.5
1355,4370,3.5
1355,4378,4
1355,4427,3.5
1355,4466,2.5
1355,4467,5
1355,4478,4
1355,4515,3
1355,4571,4.5
1355,4572,4
1355,4605,4
1355,4642,3.5
1355,4643,2.5
1355,4713,4
1355,4718,3.5
1355,4878,4.5
1355,4880,4
1355,4886,3.5
1355,4896,3.5
1355,4941,4
1355,4963,3
1355,4979,4.5
1355,4993,4
1355,4995,3.5
1355,5004,3.5
1355,5010,3
1355,5049,4.5
1355,5291,4
1355,5299,3
1355,5349,4
1355,5378,3
1355,5388,3
1355,5418,3.5
1355,5445,3.5
1355,5459,2.5
1355,5464,3.5
1355,5502,3.5
1355,5630,3
1355,5669,4.5
1355,5673,5
1355,5782,4.5
1355,5902,4.5
1355,5952,4
1355,5954,4
1355,5955,3.5
1355,5956,3.5
1355,5991,2.5
1355,5995,3.5
1355,6003,4
1355,6188,3.5
1355,6235,3.5
1355,6287,2.5
1355,6296,3.5
1355,6303,3
1355,6333,3.5
1355,6337,4.5
1355,6365,3.5
1355,6373,4
1355,6377,3.5
1355,6380,3.5
1355,6385,4.5
1355,6440,3.5
1355,6461,4
1355,6537,3
1355,6620,4
1355,6636,3.5
1355,6662,2.5
1355,6711,4
1355,6774,4
1355,6796,3.5
1355,6807,5
1355,6867,4
1355,6870,3.5
1355,6874,4
1355,6934,3.5
1355,6942,3.5
1355,6953,3.5
1355,6978,3.5
1355,7003,4
1355,7020,3.5
1355,7027,4
1355,7030,4
1355,7044,4
1355,7123,4.5
1355,7139,4
1355,7143,3.5
1355,7147,3
1355,7153,4
1355,7160,4
1355,7173,3.5
1355,7193,3
1355,7361,4.5
1355,7438,4
1355,7619,3
1355,8042,4.5
1355,8368,3.5
1355,8464,4
1355,8507,4
1355,8530,4
1355,8582,4
1355,8610,3
1355,8622,4
1355,8636,3.5
1355,8665,3
1355,8772,3
1355,8784,4
1355,8827,4.5
1355,8873,4
1355,8874,4
1355,8948,4
1355,8949,4
1355,8961,3
1355,8970,4
1355,8981,3
1355,26729,3.5
1355,27391,3
1355,27706,4
1355,27904,3
1355,30707,4
1355,30749,4
1355,30793,3.5
1355,30810,4
1355,32587,4
1355,33166,4
1355,33493,3
1355,33660,4
1355,34072,3.5
1355,34162,3.5
1355,34405,4
1355,35836,4.5
1355,37386,3.5
1355,38886,2.5
1355,40819,4
1355,41566,4
1355,41569,3
1355,41997,3.5
1355,42004,4
1355,43396,3.5
1355,44191,4
1355,44195,4
1355,45447,3
1355,45499,3.5
1355,45503,3.5
1355,45728,3.5
1355,45950,3.5
1355,46578,4
1355,46723,3.5
1355,46976,4
1355,47099,3.5
1355,47423,4
1355,47610,4
1355,48082,3.5
1355,48385,3
1355,48394,4
1355,48516,3.5
1355,48738,3.5
1355,48774,3.5
1355,48780,4
1355,49272,3.5
1355,49530,3
1355,50068,3.5
1355,50601,4
1355,50685,3.5
1355,50923,2.5
1355,51086,3
1355,51091,3.5
1355,51412,4
1355,51662,4
1355,51698,3.5
1355,51931,4
1355,52281,4
1355,52973,4
1355,53129,3
1355,53464,3
1355,53953,3.5
1355,53996,1.5
1355,54001,3.5
1355,54259,3.5
1355,54272,3.5
1355,54286,3.5
1355,54503,4
1355,55118,4
1355,55247,2.5
1355,55276,3.5
1355,55280,4.5
1355,55284,5
1355,55286,4.5
1355,55820,4
1392,1,3
1392,2,3
1392,6,2.5
1392,10,2
1392,11,2.5
1392,19,3
1392,21,2.5
1392,22,3.5
1392,25,2
1392,32,4
1392,34,2.5
1392,39,2.5
1392,47,3
1392,48,2
1392,107,0.5
1392,150,3
1392,153,3.5
1392,163,4.5
1392,165,2
1392,173,3
1392,185,2
1392,194,4
1392,196,3
1392,208,2.5
1392,230,3
1392,231,2.5
1392,235,4.5
1392,247,3.5
1392,260,2
1392,288,2.5
1392,293,4
1392,296,5
1392,306,4.5
1392,307,4.5
1392,308,4.5
1392,318,4
1392,327,3.5
1392,329,1
1392,344,4.5
1392,345,5
1392,355,1
1392,356,3
1392,357,2.5
1392,364,3.5
1392,367,2.5
1392,370,1.5
1392,380,2.5
1392,410,2.5
1392,413,3
1392,420,2.5
1392,434,3
1392,435,2.5
1392,454,2
1392,480,3
1392,500,2.5
1392,509,2.5
1392,520,2.5
1392,527,3
1392,532,3.5
1392,535,2.5
1392,541,2.5
1392,551,4.5
1392,586,1.5
1392,588,3
1392,589,2.5
1392,590,1.5
1392,592,4
1392,593,5
1392,594,4
1392,595,3
1392,596,4
1392,597,1
1392,608,5
1392,610,2.5
1392,616,3
1392,648,3
1392,718,3
1392,733,3.5
1392,736,3
1392,742,3
1392,743,2.5
1392,745,5
1392,778,5
1392,780,1.5
1392,784,4
1392,786,2.5
1392,788,2.5
1392,799,3
1392,832,2.5
1392,849,2
1392,858,3
1392,891,2.5
1392,903,3
1392,912,2.5
1392,920,2
1392,923,3.5
1392,968,4.5
1392,1022,3.5
1392,1028,2
1392,1029,3.5
1392,1035,1
1392,1036,3
1392,1047,2.5
1392,1051,4
1392,1059,3.5
1392,1061,2.5
1392,1073,3.5
1392,1079,4
1392,1080,5
1392,1088,1.5
1392,1089,5
1392,1090,3.5
1392,1092,2
1392,1094,2.5
1392,1097,1
1392,1101,1.5
1392,1127,3.5
1392,1136,5
1392,1148,5
1392,1175,5
1392,1183,2
1392,1193,5
1392,1196,2
1392,1200,3.5
1392,1201,3.5
1392,1206,5
1392,1208,3.5
1392,1210,2
1392,1213,3.5
1392,1214,3.5
1392,1215,3.5
1392,1219,4
1392,1220,4
1392,1221,3.5
1392,1222,4
1392,1223,5
1392,1233,3
1392,1240,2.5
1392,1241,5
1392,1246,2.5
1392,1252,3
1392,1255,5
1392,1258,4
1392,1261,3
1392,1262,3.5
1392,1263,3.5
1392,1265,3
1392,1270,2.5
1392,1271,1
1392,1272,3.5
1392,1275,3
1392,1278,2.5
1392,1282,4.5
1392,1288,4.5
1392,1291,2.5
1392,1293,4
1392,1298,4.5
1392,1320,3.5
1392,1321,2.5
1392,1333,4.5
1392,1334,2.5
1392,1339,3.5
1392,1343,1.5
1392,1345,4
1392,1347,2.5
1392,1348,4
1392,1350,4
1392,1356,1
1392,1367,3.5
1392,1371,1
1392,1372,1
1392,1373,1
1392,1374,1
1392,1375,1
1392,1376,1
1392,1377,3
1392,1380,3
1392,1387,2.5
1392,1388,2.5
1392,1391,4
1392,1393,2.5
1392,1394,4
1392,1396,3
1392,1405,0.5
1392,1407,3
1392,1464,4
1392,1483,2
1392,1485,3.5
1392,1517,2.5
1392,1527,4
1392,1544,3.5
1392,1552,2.5
1392,1562,4.5
1392,1573,4
1392,1580,4
1392,1587,3
1392,1588,1.5
1392,1589,2.5
1392,1603,3
1392,1608,3
1392,1610,2.5
1392,1616,3
1392,1619,2.5
1392,1641,3.5
1392,1644,1.5
1392,1672,3.5
1392,1673,3
1392,1676,3
1392,1682,4
1392,1690,3.5
1392,1693,2
1392,1702,4
1392,1704,3
1392,1717,1.5
1392,1721,3
1392,1722,2
1392,1729,5
1392,1747,3
1392,1772,2.5
1392,1810,3
1392,1882,3.5
1392,1884,5
1392,1909,4.5
1392,1911,1.5
1392,1917,2.5
1392,1923,4
1392,1924,4
1392,1954,1
1392,1955,1.5
1392,1961,4.5
1392,1974,2.5
1392,1975,1
1392,1976,1
1392,1977,1
1392,1979,1
1392,1980,0.5
1392,1981,0.5
1392,1982,3
1392,1983,2.5
1392,1985,1
1392,1986,1.5
1392,1992,1
1392,1994,3.5
1392,1997,4.5
1392,2000,2
1392,2001,2
1392,2002,1.5
1392,2003,2.5
1392,2004,1.5
1392,2005,1
1392,2010,3.5
1392,2011,1.5
1392,2018,3.5
1392,2021,3.5
1392,2028,3.5
1392,2054,2.5
1392,2058,3.5
1392,2067,0.5
1392,2076,4
1392,2078,3
1392,2080,3.5
1392,2085,3
1392,2088,2.5
1392,2094,4
1392,2107,2.5
1392,2115,3
1392,2116,1
1392,2120,4
1392,2121,3.5
1392,2122,2
1392,2124,4.5
1392,2126,3.5
1392,2158,3
1392,2159,2.5
1392,2160,3
1392,2174,4
1392,2194,3.5
1392,2278,3
1392,2279,3.5
1392,2288,4
1392,2291,4
1392,2294,3
1392,2313,5
1392,2315,2
1392,2338,2.5
1392,2340,3.5
1392,2355,3
1392,2361,5
1392,2362,3.5
1392,2371,1.5
1392,2376,2
1392,2389,3.5
1392,2393,1
1392,2402,2.5
1392,2404,1.5
1392,2409,0.5
1392,2410,0.5
1392,2411,0.5
1392,2412,0.5
1392,2420,1
1392,2424,2.5
1392,2454,3
1392,2455,2.5
1392,2470,2.5
1392,2471,1.5
1392,2505,3
1392,2513,4
1392,2517,4
1392,2529,3
1392,2567,3.5
1392,2571,2.5
1392,2616,2.5
1392,2617,2.5
1392,2628,2
1392,2657,3.5
1392,2671,2.5
1392,2683,2.5
1392,2693,1
1392,2699,2.5
1392,2702,2
1392,2706,3.5
1392,2710,3
1392,2712,2.5
1392,2716,1.5
1392,2717,0.5
1392,2722,1.5
1392,2724,3
1392,2762,5
1392,2788,5
1392,2791,2.5
1392,2793,2.5
1392,2797,2.5
1392,2857,3.5
1392,2858,4
1392,2926,5
1392,2942,1
1392,2944,3.5
1392,2947,2
1392,2948,2
1392,2949,2
1392,2950,1
1392,2953,0.5
1392,2959,3
1392,2966,4.5
1392,2968,4
1392,2985,2
1392,2986,2
1392,2987,3.5
1392,2989,1
1392,2990,2
1392,2991,2
1392,2993,2
1392,2997,3
1392,3005,4
1392,3016,2.5
1392,3060,2
1392,3081,4
1392,3082,2
1392,3105,4.5
1392,3108,3.5
1392,3147,4
1392,3157,2.5
1392,3168,4
1392,3174,4
1392,3176,2.5
1392,3179,4
1392,3198,4
1392,3253,2
1392,3257,2
1392,3262,4
1392,3264,2
1392,3335,3
